Suburb,Rooms,Type,Price,Regionname
Carlton North,3,h,1280000,Northern Metropolitan
Carnegie,2,u,360000,Southern Metropolitan
Carnegie,2,h,967500,Southern Metropolitan
Carnegie,2,h,1350000,Southern Metropolitan
Carnegie,2,u,516000,Southern Metropolitan
Carnegie,1,u,330000,Southern Metropolitan
Carrum Downs,3,h,365000,South-Eastern Metropolitan
Caulfield East,3,h,1650000,Southern Metropolitan
Chadstone,3,h,1101000,Southern Metropolitan
Chadstone,3,h,1000000,Southern Metropolitan
Chelsea,2,u,535000,South-Eastern Metropolitan
Cheltenham,4,h,1040000,Southern Metropolitan
Cheltenham,3,h,982000,Southern Metropolitan
Cheltenham,2,h,850000,Southern Metropolitan
Cheltenham,4,h,1505000,Southern Metropolitan
Clarinda,2,u,470000,South-Eastern Metropolitan
Clayton,2,u,498500,South-Eastern Metropolitan
Clayton South,3,h,0,South-Eastern Metropolitan
Clayton South,4,h,702000,South-Eastern Metropolitan
Clayton South,2,t,620000,South-Eastern Metropolitan
Clayton South,4,h,705000,South-Eastern Metropolitan
Coburg,2,h,953000,Northern Metropolitan
Coburg,2,h,735000,Northern Metropolitan
Coburg North,2,t,420000,Northern Metropolitan
Collingwood,2,u,0,Northern Metropolitan
Craigieburn,4,h,510000,Northern Metropolitan
Craigieburn,3,h,0,Northern Metropolitan
Craigieburn,3,h,468300,Northern Metropolitan
Craigieburn,4,h,0,Northern Metropolitan
Craigieburn,4,h,540000,Northern Metropolitan
Craigieburn,4,h,0,Northern Metropolitan
Cremorne,1,u,425000,Northern Metropolitan
Croydon,3,h,671000,Eastern Metropolitan
Croydon North,5,h,955000,Eastern Metropolitan
Dallas,3,h,402500,Northern Metropolitan
Diamond Creek,4,h,0,Northern Victoria
Diamond Creek,3,h,513000,Northern Victoria
Doncaster,2,u,0,Eastern Metropolitan
Doncaster,4,h,1152000,Eastern Metropolitan
Doncaster East,5,h,1650000,Eastern Metropolitan
Donvale,4,h,1050000,Eastern Metropolitan
Donvale,4,h,960000,Eastern Metropolitan
Doreen,3,u,0,Northern Victoria
Doreen,4,h,630000,Northern Victoria
Eaglemont,4,h,0,Eastern Metropolitan
Elsternwick,4,h,0,Southern Metropolitan
Elsternwick,3,h,1440000,Southern Metropolitan
Eltham,3,u,565500,Eastern Metropolitan
Eltham,4,h,0,Eastern Metropolitan
Eltham,3,h,0,Eastern Metropolitan
Eltham,4,h,0,Eastern Metropolitan
Eltham,2,u,0,Eastern Metropolitan
Eltham,3,t,0,Eastern Metropolitan
Eltham North,3,h,0,Eastern Metropolitan
Elwood,2,u,665000,Southern Metropolitan
Elwood,2,u,550000,Southern Metropolitan
Epping,4,h,0,Northern Metropolitan
Epping,3,h,486000,Northern Metropolitan
Essendon,4,t,1250000,Western Metropolitan
Essendon,2,t,720000,Western Metropolitan
Essendon,2,u,660000,Western Metropolitan
Essendon North,2,u,393000,Western Metropolitan
Essendon West,3,h,0,Western Metropolitan
Fairfield,3,h,1064000,Northern Metropolitan
Fawkner,3,h,0,Northern Metropolitan
Fawkner,3,h,585000,Northern Metropolitan
Ferntree Gully,4,h,660000,Eastern Metropolitan
Fitzroy,2,u,810000,Northern Metropolitan
Fitzroy North,2,h,0,Northern Metropolitan
Fitzroy North,2,h,1008000,Northern Metropolitan
Footscray,2,t,480000,Western Metropolitan
Footscray,1,u,357000,Western Metropolitan
Footscray,3,h,910000,Western Metropolitan
Forest Hill,4,u,991000,Eastern Metropolitan
Forest Hill,3,h,0,Eastern Metropolitan
Forest Hill,5,h,1275000,Eastern Metropolitan
Frankston,3,h,427000,South-Eastern Metropolitan
Frankston,3,h,512500,South-Eastern Metropolitan
Frankston,3,h,500000,South-Eastern Metropolitan
Frankston,4,h,415000,South-Eastern Metropolitan
Frankston North,3,h,370000,Eastern Victoria
Gladstone Park,3,h,490000,Western Metropolitan
Glen Iris,1,u,255000,Southern Metropolitan
Glen Waverley,3,h,0,Eastern Metropolitan
Glen Waverley,4,h,1680000,Eastern Metropolitan
Glen Waverley,5,h,0,Eastern Metropolitan
Glen Waverley,3,h,900000,Eastern Metropolitan
Glenroy,3,h,670000,Northern Metropolitan
Glenroy,2,u,430000,Northern Metropolitan
Glenroy,2,h,852500,Northern Metropolitan
Glenroy,4,h,1025000,Northern Metropolitan
Gowanbrae,3,h,504000,Western Metropolitan
Greensborough,4,h,685000,Northern Metropolitan
Greensborough,2,h,600500,Northern Metropolitan
Greenvale,3,h,546000,Northern Metropolitan
Hampton,2,u,760000,Southern Metropolitan
Hampton,2,u,616000,Southern Metropolitan
Hampton,4,h,1680000,Southern Metropolitan
Hampton,5,h,0,Southern Metropolitan
Hampton,5,h,0,Southern Metropolitan
Hampton East,3,u,525000,Southern Metropolitan
Hampton East,3,t,1297500,Southern Metropolitan
Hampton Park,5,h,462000,South-Eastern Metropolitan
Hawthorn,5,h,0,Southern Metropolitan
Hawthorn,2,u,0,Southern Metropolitan
Hawthorn,3,h,2000000,Southern Metropolitan
Hawthorn,5,h,0,Southern Metropolitan
Hawthorn,2,u,500000,Southern Metropolitan
Hawthorn East,5,h,1700000,Southern Metropolitan
Hawthorn East,2,h,0,Southern Metropolitan
Hawthorn East,3,h,0,Southern Metropolitan
Hawthorn East,3,h,1650000,Southern Metropolitan
Hawthorn East,4,h,0,Southern Metropolitan
Heathmont,3,h,858000,Eastern Metropolitan
Heidelberg,3,h,1220000,Eastern Metropolitan
Heidelberg,3,t,550000,Eastern Metropolitan
Heidelberg,2,u,585000,Eastern Metropolitan
Heidelberg,2,t,705000,Eastern Metropolitan
Heidelberg Heights,2,t,565000,Eastern Metropolitan
Heidelberg Heights,5,h,1587500,Eastern Metropolitan
Heidelberg Heights,3,h,0,Eastern Metropolitan
Heidelberg West,1,h,405000,Eastern Metropolitan
Hillside,3,h,452000,Western Metropolitan
Hoppers Crossing,4,h,0,Western Metropolitan
Hoppers Crossing,4,h,365000,Western Metropolitan
Hoppers Crossing,4,h,455000,Western Metropolitan
Hughesdale,3,h,1316000,Southern Metropolitan
Ivanhoe,2,u,581000,Eastern Metropolitan
Ivanhoe East,3,h,1605000,Eastern Metropolitan
Ivanhoe East,2,u,470000,Eastern Metropolitan
Jacana,3,h,398000,Northern Metropolitan
Kealba,5,h,0,Western Metropolitan
Kealba,4,h,500000,Western Metropolitan
Keilor,3,h,515000,Western Metropolitan
Keilor,4,h,680000,Western Metropolitan
Keilor Downs,3,h,390000,Western Metropolitan
Keilor Downs,3,t,511000,Western Metropolitan
Keilor East,3,t,590000,Western Metropolitan
Kensington,3,h,1291000,Northern Metropolitan
Kensington,2,u,420000,Northern Metropolitan
Kensington,2,t,750000,Northern Metropolitan
Kensington,1,u,312000,Northern Metropolitan
Kew,2,u,831000,Southern Metropolitan
Kew,5,h,0,Southern Metropolitan
Kew,2,u,650000,Southern Metropolitan
Kew,2,u,599000,Southern Metropolitan
Kew,2,h,0,Southern Metropolitan
Kew,2,u,820000,Southern Metropolitan
Keysborough,3,h,437000,South-Eastern Metropolitan
Kingsville,3,h,817000,Western Metropolitan
Kingsville,3,h,1035000,Western Metropolitan
Lalor,2,h,405000,Northern Metropolitan
Maidstone,2,h,423000,Western Metropolitan
Malvern,4,h,0,Southern Metropolitan
Malvern,4,h,0,Southern Metropolitan
Malvern East,3,h,1837000,Southern Metropolitan
Malvern East,3,h,0,Southern Metropolitan
Malvern East,3,h,1105000,Southern Metropolitan
Malvern East,2,t,0,Southern Metropolitan
McKinnon,3,t,1197000,Southern Metropolitan
McKinnon,3,h,1688000,Southern Metropolitan
Melbourne,3,u,0,Northern Metropolitan
Melbourne,1,u,0,Northern Metropolitan
Mentone,4,h,1620000,South-Eastern Metropolitan
Mentone,4,t,795000,South-Eastern Metropolitan
Mentone,3,t,675000,South-Eastern Metropolitan
Mentone,5,h,1860000,South-Eastern Metropolitan
Mentone,3,u,965000,South-Eastern Metropolitan
Mernda,3,h,410000,Northern Metropolitan
Mill Park,4,h,0,Northern Metropolitan
Mill Park,4,h,745000,Northern Metropolitan
Mitcham,3,h,0,Eastern Metropolitan
Mitcham,2,u,642000,Eastern Metropolitan
Mitcham,2,h,735000,Eastern Metropolitan
Mitcham,3,h,910000,Eastern Metropolitan
Montmorency,4,h,1005000,Eastern Metropolitan
Mordialloc,2,u,762000,South-Eastern Metropolitan
Mount Waverley,3,t,1050000,Eastern Metropolitan
Mount Waverley,3,u,980000,Eastern Metropolitan
Mount Waverley,4,h,1550000,Eastern Metropolitan
Mount Waverley,4,t,830000,Eastern Metropolitan
Mount Waverley,3,h,0,Eastern Metropolitan
Mulgrave,4,h,750000,South-Eastern Metropolitan
Mulgrave,3,h,0,South-Eastern Metropolitan
Mulgrave,3,t,655000,South-Eastern Metropolitan
Murrumbeena,2,u,740000,Southern Metropolitan
Murrumbeena,3,h,1420000,Southern Metropolitan
Narre Warren,4,h,568000,South-Eastern Metropolitan
Newport,3,h,655800,Western Metropolitan
Newport,4,h,1082000,Western Metropolitan
Newport,3,h,0,Western Metropolitan
Newport,3,h,1210000,Western Metropolitan
Newport,4,h,0,Western Metropolitan
Noble Park,2,u,0,South-Eastern Metropolitan
Noble Park,4,h,670000,South-Eastern Metropolitan
Noble Park,3,h,770000,South-Eastern Metropolitan
Noble Park,2,h,0,South-Eastern Metropolitan
North Melbourne,2,t,0,Northern Metropolitan
Northcote,2,h,0,Northern Metropolitan
Northcote,2,u,583000,Northern Metropolitan
Nunawading,3,t,840000,Eastern Metropolitan
Nunawading,3,h,928000,Eastern Metropolitan
Oak Park,2,u,476000,Northern Metropolitan
Oak Park,3,t,0,Northern Metropolitan
Oakleigh,2,h,0,Southern Metropolitan
Oakleigh East,3,h,1115000,Southern Metropolitan
Oakleigh East,3,h,952000,Southern Metropolitan
Oakleigh East,4,t,680000,Southern Metropolitan
Oakleigh East,2,h,610000,Southern Metropolitan
Ormond,3,h,1256000,Southern Metropolitan
Ormond,4,h,1918000,Southern Metropolitan
Ormond,3,u,900000,Southern Metropolitan
Parkdale,2,u,647000,South-Eastern Metropolitan
Parkdale,3,u,601000,South-Eastern Metropolitan
Pascoe Vale,2,h,555000,Northern Metropolitan
Pascoe Vale,3,u,585000,Northern Metropolitan
Pascoe Vale,2,t,480000,Northern Metropolitan
Pascoe Vale,2,t,480000,Northern Metropolitan
Pascoe Vale,4,t,605000,Northern Metropolitan
Patterson Lakes,4,h,0,South-Eastern Metropolitan
Port Melbourne,2,u,795000,Southern Metropolitan
Port Melbourne,2,u,590000,Southern Metropolitan
Port Melbourne,4,h,1502000,Southern Metropolitan
Port Melbourne,2,t,0,Southern Metropolitan
Port Melbourne,2,u,0,Southern Metropolitan
Prahran,1,u,330000,Southern Metropolitan
Prahran,3,h,1430000,Southern Metropolitan
Prahran,1,u,325000,Southern Metropolitan
Prahran,3,h,0,Southern Metropolitan
Prahran,3,t,1245000,Southern Metropolitan
Preston,3,h,840000,Northern Metropolitan
Preston,3,u,496000,Northern Metropolitan
Preston,2,t,462500,Northern Metropolitan
Preston,4,h,931000,Northern Metropolitan
Preston,2,h,942000,Northern Metropolitan
Preston,2,h,0,Northern Metropolitan
Preston,2,t,0,Northern Metropolitan
Reservoir,3,h,800000,Northern Metropolitan
Reservoir,3,h,510000,Northern Metropolitan
Reservoir,2,t,0,Northern Metropolitan
Reservoir,3,h,651000,Northern Metropolitan
Reservoir,2,u,0,Northern Metropolitan
Reservoir,3,h,502500,Northern Metropolitan
Richmond,2,h,720000,Northern Metropolitan
Richmond,2,u,550000,Northern Metropolitan
Richmond,2,h,0,Northern Metropolitan
Richmond,3,h,1152500,Northern Metropolitan
Richmond,4,h,1375000,Northern Metropolitan
Richmond,3,h,1422000,Northern Metropolitan
Riddells Creek,3,h,0,Northern Victoria
Ringwood,3,h,760000,Eastern Metropolitan
Ringwood,2,t,560000,Eastern Metropolitan
Ringwood,3,h,555000,Eastern Metropolitan
Rosanna,3,u,0,Eastern Metropolitan
Roxburgh Park,4,h,0,Northern Metropolitan
Roxburgh Park,4,h,0,Northern Metropolitan
Sandhurst,3,h,688000,South-Eastern Metropolitan
Seaford,2,h,350500,South-Eastern Metropolitan
Seaford,3,h,429000,South-Eastern Metropolitan
Seaford,3,t,491000,South-Eastern Metropolitan
Seaholme,3,h,860000,Western Metropolitan
Seddon,2,u,450000,Western Metropolitan
South Kingsville,2,t,650000,Western Metropolitan
South Morang,5,h,837000,Northern Metropolitan
South Yarra,1,u,465000,Southern Metropolitan
South Yarra,2,u,801000,Southern Metropolitan
Southbank,2,u,0,Southern Metropolitan
Southbank,2,u,650000,Southern Metropolitan
Spotswood,3,h,855000,Western Metropolitan
Springvale,3,h,680000,South-Eastern Metropolitan
Springvale,3,h,822000,South-Eastern Metropolitan
Springvale South,6,h,810000,South-Eastern Metropolitan
St Albans,4,h,700000,Western Metropolitan
St Kilda,1,u,211000,Southern Metropolitan
St Kilda,2,h,875000,Southern Metropolitan
St Kilda,1,u,440000,Southern Metropolitan
St Kilda,3,u,1110000,Southern Metropolitan
Strathmore,2,u,410000,Western Metropolitan
Strathmore,4,h,1015000,Western Metropolitan
Sunshine,4,h,700000,Western Metropolitan
Sunshine,4,h,0,Western Metropolitan
Sunshine North,3,h,545000,Western Metropolitan
Sunshine North,3,h,480000,Western Metropolitan
Sunshine North,2,h,435000,Western Metropolitan
Surrey Hills,3,h,1910000,Southern Metropolitan
Surrey Hills,2,h,1018000,Southern Metropolitan
Sydenham,4,h,601000,Western Metropolitan
Sydenham,4,h,680000,Western Metropolitan
Tarneit,4,h,548000,Western Metropolitan
Tarneit,4,h,0,Western Metropolitan
Tarneit,4,h,534000,Western Metropolitan
Taylors Lakes,5,h,705000,Western Metropolitan
Templestowe,4,h,0,Eastern Metropolitan
Templestowe,5,h,1030000,Eastern Metropolitan
Templestowe,4,h,0,Eastern Metropolitan
Templestowe,4,t,1230000,Eastern Metropolitan
Templestowe Lower,3,t,0,Eastern Metropolitan
Templestowe Lower,3,h,1200000,Eastern Metropolitan
Templestowe Lower,4,h,990000,Eastern Metropolitan
Thomastown,4,h,640000,Northern Metropolitan
Thomastown,4,h,0,Northern Metropolitan
Thomastown,3,h,0,Northern Metropolitan
Toorak,2,u,925000,Southern Metropolitan
Toorak,2,u,450000,Southern Metropolitan
Toorak,2,u,750000,Southern Metropolitan
Tullamarine,3,t,450000,Western Metropolitan
Tullamarine,3,h,555000,Western Metropolitan
Vermont South,4,h,1138000,Eastern Metropolitan
Viewbank,3,h,820000,Eastern Metropolitan
Wantirna,5,h,0,Eastern Metropolitan
Wantirna South,5,h,820000,Eastern Metropolitan
Wantirna South,4,h,960000,Eastern Metropolitan
Warrandyte,5,h,1765000,Eastern Metropolitan
Waterways,4,h,950000,South-Eastern Metropolitan
Watsonia,3,h,690000,Northern Metropolitan
Werribee,3,h,370000,Western Metropolitan
West Melbourne,2,t,800000,Northern Metropolitan
Wheelers Hill,3,h,895000,South-Eastern Metropolitan
Wheelers Hill,5,h,0,South-Eastern Metropolitan
Williamstown,2,h,1500000,Western Metropolitan
Williamstown,4,h,0,Western Metropolitan
Windsor,2,u,600000,Southern Metropolitan
Wollert,4,h,0,Northern Metropolitan
Woori Yallock,4,h,950000,Northern Victoria
Yarraville,3,h,0,Western Metropolitan
Yarraville,2,u,410000,Western Metropolitan
Yarraville,3,h,0,Western Metropolitan
Abbotsford,3,h,1150000,Northern Metropolitan
Abbotsford,2,h,1445000,Northern Metropolitan
Abbotsford,2,u,750000,Northern Metropolitan
Aberfeldie,4,t,1150000,Western Metropolitan
Aberfeldie,3,h,1407000,Western Metropolitan
Aberfeldie,3,t,775000,Western Metropolitan
Airport West,3,u,751000,Western Metropolitan
Airport West,4,h,1190000,Western Metropolitan
Airport West,4,h,0,Western Metropolitan
Albert Park,2,h,0,Southern Metropolitan
Albert Park,2,h,1200000,Southern Metropolitan
Albion,3,h,852500,Western Metropolitan
Albion,3,t,548000,Western Metropolitan
Albion,3,t,605000,Western Metropolitan
Albion,2,h,660000,Western Metropolitan
Alphington,2,u,480000,Northern Metropolitan
Altona North,3,h,0,Western Metropolitan
Armadale,2,u,510000,Southern Metropolitan
Armadale,2,u,0,Southern Metropolitan
Armadale,2,u,600000,Southern Metropolitan
Armadale,2,u,630000,Southern Metropolitan
Ascot Vale,2,u,0,Western Metropolitan
Ascot Vale,3,t,910000,Western Metropolitan
Ascot Vale,3,t,1150000,Western Metropolitan
Ascot Vale,3,t,1070000,Western Metropolitan
Ascot Vale,2,t,855000,Western Metropolitan
Ascot Vale,4,h,1560000,Western Metropolitan
Ashburton,2,h,0,Southern Metropolitan
Ashwood,3,t,840000,Southern Metropolitan
Ashwood,2,h,0,Southern Metropolitan
Aspendale Gardens,4,h,790000,South-Eastern Metropolitan
Avondale Heights,3,h,600000,Western Metropolitan
Avondale Heights,3,h,0,Western Metropolitan
Avondale Heights,5,h,1255000,Western Metropolitan
Bacchus Marsh,3,h,500000,Western Victoria
Bacchus Marsh,3,h,530000,Western Victoria
Balwyn,2,u,900000,Southern Metropolitan
Balwyn,3,h,2000000,Southern Metropolitan
Balwyn North,3,h,1910000,Southern Metropolitan
Bayswater,4,h,0,Eastern Metropolitan
Bayswater,3,h,690000,Eastern Metropolitan
Beaumaris,4,h,0,Southern Metropolitan
Beaumaris,4,h,0,Southern Metropolitan
Beaumaris,4,h,1450000,Southern Metropolitan
Bentleigh,3,t,1050000,Southern Metropolitan
Bentleigh East,4,t,1350000,Southern Metropolitan
Bentleigh East,4,t,950000,Southern Metropolitan
Bentleigh East,4,t,0,Southern Metropolitan
Berwick,4,h,0,Eastern Victoria
Berwick,3,u,0,Eastern Victoria
Blackburn,3,h,0,Eastern Metropolitan
Blackburn,3,h,1050000,Eastern Metropolitan
Blackburn South,2,h,1010000,Eastern Metropolitan
Bonbeach,2,h,873500,South-Eastern Metropolitan
Bonbeach,2,u,0,South-Eastern Metropolitan
Boronia,4,h,637500,Eastern Metropolitan
Boronia,4,h,728000,Eastern Metropolitan
Box Hill,2,t,731000,Eastern Metropolitan
Box Hill,5,h,1290000,Eastern Metropolitan
Briar Hill,4,h,750000,Eastern Metropolitan
Brighton,3,h,1005000,Southern Metropolitan
Brighton,2,u,691500,Southern Metropolitan
Brighton East,3,h,0,Southern Metropolitan
Brighton East,4,h,0,Southern Metropolitan
Broadmeadows,3,h,0,Northern Metropolitan
Broadmeadows,3,h,750000,Northern Metropolitan
Brunswick,3,t,0,Northern Metropolitan
Brunswick,5,h,0,Northern Metropolitan
Brunswick,2,h,0,Northern Metropolitan
Brunswick,2,u,552000,Northern Metropolitan
Brunswick,2,u,0,Northern Metropolitan
Brunswick,3,u,1200000,Northern Metropolitan
Brunswick East,1,u,0,Northern Metropolitan
Brunswick East,3,h,1325000,Northern Metropolitan
Brunswick West,4,h,1000000,Northern Metropolitan
Brunswick West,2,t,613000,Northern Metropolitan
Brunswick West,2,u,620000,Northern Metropolitan
Brunswick West,1,u,280000,Northern Metropolitan
Bulleen,3,h,1220000,Eastern Metropolitan
Bulleen,3,t,930000,Eastern Metropolitan
Bundoora,3,h,772000,Northern Metropolitan
Bundoora,3,h,0,Northern Metropolitan
Bundoora,3,t,0,Northern Metropolitan
Bundoora,3,h,911000,Northern Metropolitan
Bundoora,2,t,445000,Northern Metropolitan
Burnley,2,h,970000,Northern Metropolitan
Burwood,5,h,1180000,Southern Metropolitan
Camberwell,4,t,0,Southern Metropolitan
Canterbury,4,h,1600000,Southern Metropolitan
Carlton,2,h,1075000,Northern Metropolitan
Carlton,3,h,0,Northern Metropolitan
Carlton,2,u,610000,Northern Metropolitan
Carlton,2,u,0,Northern Metropolitan
Carnegie,3,h,0,Southern Metropolitan
Carnegie,4,h,1300000,Southern Metropolitan
Carnegie,4,h,1375000,Southern Metropolitan
Carnegie,2,u,370000,Southern Metropolitan
Carnegie,2,u,572500,Southern Metropolitan
Carnegie,1,u,0,Southern Metropolitan
Caroline Springs,4,h,940000,Western Metropolitan
Caroline Springs,5,h,800000,Western Metropolitan
Carrum Downs,2,u,595000,South-Eastern Metropolitan
Caulfield,4,t,1175000,Southern Metropolitan
Caulfield North,2,u,0,Southern Metropolitan
